name,reviews.rating,reviews.text,reviews.title,reviews.username
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,A great money saving alternative to the ipad for my son who likes ti play games and read books.,Nice product,Dvdbrooks
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My 5 year old granddaughter cannot put her Fire tablet down. My granddaughter plays a variety of games and watches videos. She loves her tablet!,Good tablet for kids.,DarlingGrandkids11
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,We purchased three of these tablets for our granddaughters and they use them everyday and enjoy them. We spoke with one of the Best Buy associates and he was great telling us about this product. Made our decision easy. Thanks.,Great tablet for our granddaughters.,Kaz02
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"We had given hand-me down iPhones to the kids to use for car trips and the like a while back and were looking to update them. For the price, this is the best deal. You have access to a lot of the same apps (although you might have to start them over). It has a durable case. And is a good size for little hands. It is very helpful to be able to time activities so they don't have a choice about handing it back over. Only downside is one of our cords doesn't charge as well as we'd like and sometimes it seems a little slow starting certain apps in comparison to our apple products. But if you don't want to pay the apple price, this is the way to go. Kids will definitely be entertained by it!",Good for the price,Each
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,Great tablet. Great performance and is stable. I have ipads and other tablets and I really enjoy reading and watching shows on my kindle fire vs any other tabletThe kid version is kind of annoying. So.many. apps.. ugh. And kids dont understand that they have to wait longer if they're going to download 100 apps at one time..,bloated,Cherbear
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,Christmas gift for 8 yr. Ended up returning. too slow and not enough content for our 8 yr old. Kids....... Great 2yr protection tho,Good for little kids,cubanbee
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"WISH the kindle fire (for kids) had better way to limit how many items you can download at once. Most kids do not understand that clicking on a bunch of pictures will download that game/program, which is CLOG download times. Needs a better way to remove unwanted items, rather than clicking.. and clicking on every item. Speed and performance is pretty good for a tablet. App store is great and has many items.",bloaaattted,Cherbear
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"I bought this for my 2-year old. She liked it for the first few days and then she went back to playing with my ipad. If I hadn't already introduce her to the ipad, I think she would have been fine with this.",Not bad,BestBuyFan
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Gave to my great nephew. 2.5 yrs old. He loves it and his father no longer has to turn over his phone to his son.,Great for Kids,Stan
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My 4 year old son got this for Christmas and he loves it,My son loves it,Joey2380
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"My two year old loves the videos,games and books this tablet provides.",Son's first tablet,Greatdeal
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,Perfect for that age group that I bought it for she 10and loves it.,The camera and Cover are great,Angie
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Bought this as a gift for my 3 year old granddaughter. She is learning how to get to her apps and play some games on it. I like that I can have contol over what she can watch and play.,Great tablet for young children,Mawmaw
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought it for my 2 (almost 3) year old. He really lover it. I love that I can put a timer on it and he can't be on it all day. It's easy to use. The only thing I hate is how fast the battery runs down even if not in use.,Good buy,Dwalls
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Got this for my 5 year old daughter and her and my three year old love it! Lightweight, durable and loaded with books and games. What really sold me on this one over the other options was the 2 year anything guarantee that Amazon offers!",Perfect kid tablet,HappyCustomer
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Love how easy it is for my 9 year old sone to navigate around. The unlimited kindle free time is great too we like that we are able to set time limits as well as only allow age appropriate games and content. Our son Not only loves playing Minecraft and watching netflix on it but enjoys the reading the books as well.,Very happy with the kindle fire,Satisfiedparent
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,interface isnt as user friendly as other brands but u get used to it.,great 2 year warranty,luca
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Grandbaby won't put it down loves itShe's dropped it too many times & the blue cover has protected her tablet every time.,Grandbaby won't put it down loves it,Bird
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"Good for little kids, it runs a little slow though",not bad,shell
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Very awesome tablet for kids and great parental controls,Awesome for the kids,Medic127
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Brought it for my niece for a Christmas and she loves it doesn't lag or anything it works just fine,I love it,Kuttie
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,Bought it for my granddaughter. She is so smart. She can get on and find her apps. She lives the videos and games.,Awesome for toddlers,maggiejean101
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My six year old turned this tablet on immediately on Christmas Day. He knew how to operate it easily.,Great tablet for a young child.,Johnh
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought two kindles one for my daughter and one for my god daughter and I love it. I can let them use it and they can download whatever they want for free such as books and kid friendly games. I don't have to worry. It can also be used like a normal tablet.,Perfect for the kids,Mzroshelle
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Easy to use, lots of features, keeps kids interested, good beginner tablet unit",Excellent introductory tablet for youngelr kids,Yitzi
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My daughter loves her kindle and it's larger than the previous one she had. She enjoys it!,Great kindle for kids,Lyns
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Great fun r the little ones, had to go buy another because it works so well! Dropped many times and still is doing well!",Awesome,AceZ7
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,Bought this for my daughter to keep her busy in the car and flights. Works great. Good content.,Great for kids,KCRoyas
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I bought this as a Christmas gift for my toddler and she loves it.,My baby loves it,Niecey
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Over all pretty good product.i am not so sure if it's got Bluetooth connectivity. i've had it for a few months now and kids seem to enjoy it a lot.certainly I recommend to anyone who wants to give their kids the ""best ""gift.",Perfect for kids,Ajia
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,A little slow but overall good first tablet for kids,Great apps for beginners,Sofi
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Got it for my grandson he loves it.it is a very good tablet!!!,Grate Tablet,Cynfro
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My eight year old loves the games and it is safe for her to use.,Great for a child,Hotvam
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Love this tablet! It's easy to setup and the pre-loaded games were a hit with my little one! Very pleased with the the selection of videos and games on Amazon Kid Play :),Great Tablet for Kids!,MomOfGirls
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,I purchased this tablet for my five year old and he loves IT and so do I. The games and activities are age appropriate. This tablet is such a great buy.,Awesome tablet for kids,Rodina
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Is great for beginners I love the parental control on it it works great for my toddler.,Great for kids,Jeski
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,"Great for little kids but I have a 10 year old daughter with Autism that loves this. She can watch movies, play games, and READ her favorite books.",Perfect for little kids,Erinjt
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,This is the way to go for an all-in-one package for the kids. Everything is set-up and easily controlled through adult log in...,ChildsPlay,TopPop
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"I mainly bought this so my daughter and I could skype daily, but the free time by amazon has proven to be very helpful for kids. The big foam cover is awesome if you have a destructive kid.",Great Tablet for kids,Dooly
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,"Love the case, table works very well, easy to download game and apps, but the life of the battery is not great. The battery fully charged only last about 3-4 hours",great tablet for my 5 year old grandson,twins
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My 5 and 8 year olds love these tablets. They are able to play age appropriate content. Tablet seems well powered and the case is providing good protection.,Great tablet for elementary schoolers!,Cajunconeman
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,My grandkids love's it always on it great learning tool,Good tablet,rob61
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My 3yr old grand daughter loves her new tablet! Now she can watch Mickey Clubhouse whenever she wants.,Great tablet for kids,Josie
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I love it it comes with a 12 month kids subscription,It a great Tablet,Cata
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I love the fact that it can take a lick and keeping on ticking my grandson is a bit rough on things.,Grandson loved it,mygadgets
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"Works fine on wifi, otherwise a little slow. My kid enjoys it though. For the price it's good.","Decent, does the job",MatSW
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,Easy to use. I would recommend it to anyone whit kids,Great for the kids,BB13
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",3,"This looked easy, but hard to setup if no experience with other than Apple products",Good product but hard to setup for Grandson,123456
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,This product is very good for little kids to keep some very entertained. Occasionally,Yes,Bella
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,I would recommend this to a friend is anybody with little kids,Yes,Bella
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My daughter loves this. There are so many settings and you don't have to buy every app individual. So many books and educational apps :),Amazing,Katelind007
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,My children love the tablet. It's a good price and the apps that come with it are great.,Great for kids,Jlisrael
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",1,"The touch and loading the content is very bad, it doesn't respond quickly and it very slow",The tablet not so great as mentioned,Chinna
